numMC,PL
201,-0.000572194
202,-0.0024228
203,-0.0118927
204,0.00453289
205,0.000515328
206,0.00067913
207,0.000650807
208,-0.00295393
209,-0.000326557
210,-0.00122933
211,-0.0030137
212,-0.0163501
213,0.000260171
214,-0.000108992
215,0.0805812
216,-0.00782064
217,0.00177333
218,-0.00498477
219,-0.00497386
220,-0.00282111
221,0.000545936
222,0.00132775
223,-0.013526
224,0.000714984
225,-0.000381375
226,-0.00137424
227,0.00500501
228,-0.0118745
229,0.000771245
230,0.000430308
231,-0.00263118
232,-0.00124711
233,-0.00329478
234,0.000441579
235,-0.000259374
236,0.000183568
237,0.00317681
238,-0.00166816
239,-0.000917462
240,0.00104436
241,-0.00117401
242,0.00394884
243,0.00172622
244,-0.00194345
245,-0.00700892
246,0.00113181
247,-0.000237259
248,0.00308867
249,-0.00565106
250,9.50641e-05
251,-0.000324898
252,-0.0104393
253,-0.000501156
254,0.00585106
255,0.00398763
256,-0.00547273
257,0.000395947
258,0.000591227
259,0.00381471
260,-0.00185231
261,-0.00682786
262,-0.00118035
263,-0.000273242
264,0.000489894
265,0.00121937
266,-0.00602436
267,0.00172254
268,-0.00103953
269,-0.00130157
270,-0.00289547
271,0.00115283
272,0.000164322
273,0.00017777
274,-0.01844
275,-0.00221768
276,0.015553
277,-0.00233837
278,-0.00259886
279,-0.0108552
280,0.000169165
281,0.00155511
282,0.000599479
283,0.00166892
284,-0.00126257
285,-0.00704544
286,-0.000144642
287,0.000606286
288,-0.00116456
289,-0.00103222
290,0.000897975
291,-0.00613443
292,-0.00169562
293,-0.00166275
294,-0.00112302
295,0.000311356
296,-5.89002e-05
297,-0.00149127
298,0.00187035
299,0.000187172
300,0.00127088
301,0.00995382
302,0.0107287
303,0.00644759
304,0.000354387
305,0.000771708
306,0.000568669
307,-0.0208603
308,0.00310018
309,0.00410902
310,0.0048872
311,0.00535533
312,0.00170168
313,0.00545208
314,5.07328e-05
315,-0.00107118
316,0.00126834
317,0.0134836
318,0.00578261
319,-0.00253324
320,0.00564593
321,-0.0049
322,-0.00866049
323,0.0040426
324,-0.00714669
325,0.00944845
326,-1.87442e-05
327,-0.00297944
328,-0.00232712
329,-0.00130561
330,0.00125519
331,-0.000719668
332,0.00147662
333,-0.00043807
334,-9.84212e-05
335,-0.00403952
336,-0.00108626
337,-0.00254993
338,0.00158972
339,0.00314145
340,-0.00367896
341,-0.00505847
342,-0.00393257
343,-0.00113572
344,0.011143
345,0.0012417
346,-0.000874346
347,0.00354547
348,-0.00162757
349,0.00565565
350,0.0040951
351,-0.0003431
352,-0.00371002
353,-0.000607741
354,0.000356548
355,0.00400188
356,-0.00150775
357,-0.000581046
358,0.00104412
359,-0.000634578
360,-0.000945164
361,-0.00127339
362,-0.00370446
363,-0.00310758
364,-0.114826
365,-0.00232898
366,0.00028758
367,-0.0133058
368,0.00543682
369,0.00322849
370,-0.000782595
371,0.00117602
372,-0.00222618
373,-0.00720343
374,0.00124742
375,0.00206078
376,-0.000221314
377,-0.00207926
378,-0.00186766
379,-0.00580917
380,-0.00260592
381,-0.00738251
382,-0.0078955
383,-0.000927902
384,-0.000759026
385,-0.000316879
386,-0.000931173
387,0.019451
388,0.00065781
389,0.00311862
390,-0.000771276
391,0.000587655
392,-0.00456634
393,-0.000857055
394,-0.00313838
395,-0.00257705
396,-4.77282e-05
397,-0.000239265
398,0.00256844
399,0.0027499
400,-0.0261421
401,0.00153488
402,0.000825925
403,5.67107e-05
404,0.0104062
405,0.00042089
406,-0.00509195
407,-0.000566182
408,-0.00394046
409,0.00179808
410,0.000859236
411,-0.00199813
412,-0.00176739
413,0.0011484
414,-6.64519e-05
415,0.000870546
416,0.00700614
417,-0.00629785
418,-0.00358345
419,0.00104164
420,-0.00700337
421,0.0164625
422,-0.00020764
423,0.00617138
424,-0.00713657
425,-0.00424668
426,0.00191196
427,-0.00308735
428,0.0034394
429,-0.00126221
430,-0.00107829
431,-0.0106724
432,-0.00186034
433,-0.000833845
434,-0.00102972
435,-0.0030178
436,0.00415976
437,0.000501931
438,0.00332914
439,3.92486e-05
440,-0.00236809
441,-0.00940734
442,-0.00045436
443,-0.00293948
444,-0.00410332
445,-0.00185983
446,0.00271649
447,0.00558426
448,0.00156712
449,-0.000245285
450,0.000373742
451,-0.00350651
452,-0.00311277
453,0.000215617
454,-0.00513342
455,0.00234494
456,-0.000141637
457,-0.0019964
458,-0.0163053
459,-0.00328965
460,0.00412863
461,-0.00142629
462,-0.00520006
463,-0.00311378
464,-0.008371
465,-0.00112141
466,0.000420326
467,0.00439297
468,-0.00558446
469,0.00383789
470,-0.00110979
471,0.00117082
472,0.0032366
473,0.00452639
474,0.000811466
475,-0.00121927
476,-0.00235335
477,-0.00850149
478,0.0024932
479,-0.000349344
480,0.00134296
481,0.00238365
482,-0.0123401
483,-0.00698041
484,-0.000616559
485,-0.00112525
486,-0.000344771
487,-0.00207464
488,-0.00366317
489,-0.00194518
490,0.00225032
491,0.00078298
492,0.00183123
493,-0.00342537
494,0.000665584
495,0.00109332
496,-0.00300724
497,-0.00645309
498,0.00142284
499,-0.00264571
500,-0.00667779
501,-0.000104312
502,0.00807917
503,-0.00159958
504,-0.00848729
505,-0.0216998
506,-0.00599135
507,0.0155716
508,0.000675953
509,-0.00188469
510,0.00116133
511,-0.00361312
512,-0.000301843
513,-0.00622898
514,-0.00201877
515,-0.000934193
516,-0.00138829
517,0.0010876
518,-0.00316595
519,-0.00098943
520,0.0259353
521,0.00969849
522,0.00692144
523,0.000788659
524,0.000212943
525,0.00209352
526,0.000808041
527,0.00087768
528,0.0168203
529,0.000464477
530,-0.00721683
531,-0.00502428
532,-0.000734995
533,-0.0307492
534,0.00316277
535,-0.00112648
536,-0.000292278
537,-0.000337866
538,-0.00787261
539,-0.00100283
540,0.000537233
541,-0.00198079
542,-0.00808898
543,0.00165624
544,0.00011064
545,-0.0473316
546,0.00514473
547,0.000116977
548,0.0110128
549,-0.000868758
550,0.00128079
551,-0.00268483
552,0.00264026
553,-0.000668869
554,-0.0083549
555,-0.00107344
556,-0.0115724
557,-0.0101325
558,0.00423943
559,0.0232824
560,0.00751741
561,0.00217308
562,-0.00114484
563,-0.00347131
564,-0.00259093
565,0.000651923
566,-0.0234859
567,-0.000122915
568,-0.00245567
569,-0.00182058
570,-0.000890003
571,-0.0158432
572,0.00176008
573,-0.00135639
574,0.00217756
575,-0.000886909
576,0.00230181
577,0.00396681
578,-0.00509862
579,-0.0098211
580,-0.00346758
581,-0.00333307
582,-0.0117779
583,-0.00642442
584,-1.66559e-06
585,-0.00121324
586,-0.0181251
587,0.000885512
588,-0.00161089
589,-0.0138182
590,-0.00302552
591,0.00110658
592,-0.00134044
593,0.00228004
594,-0.0155833
595,0.000548636
596,-0.00454645
597,-0.000485705
598,0.00123359
599,-0.00119695
600,0.000335723
601,-0.00242389
602,0.00405957
603,0.00130437
604,-0.00836745
605,0.00100897
606,-0.00220748
607,0.00060545
608,9.33529e-05
609,-0.0038929
610,0.00875325
611,-0.00241152
612,-0.00115065
613,0.000405073
614,0.00221493
615,0.000734535
616,-0.00123731
617,0.0125435
618,0.00189397
619,-0.00138667
620,0.0203529
621,-0.00368634
622,-0.00622312
623,-0.000508061
624,-0.0049536
625,0.00251156
626,0.0040565
627,-0.00355007
628,-0.0111768
629,0.00169463
630,0.00194706
631,0.00160186
632,-0.00254794
633,0.000451896
634,-0.000520016
635,0.0114159
636,-0.00384973
637,-0.00156887
638,-0.00202791
639,-0.000934255
640,0.00169972
641,-0.000551474
642,0.000104394
643,0.000482119
644,-0.000872524
645,-0.00074336
646,0.000583364
647,-0.00211451
648,-0.00311697
649,-0.00128502
650,-0.00143806
651,0.00354209
652,0.000508309
653,0.00114418
654,-0.00992878
655,0.00336344
656,-0.000603396
657,0.00283603
658,-0.00116591
659,-0.000127602
660,-0.00586155
661,0.00489663
662,0.00295361
663,-0.00160621
664,-0.00731573
665,0.00554654
666,0.00108847
667,-0.0054654
668,-9.12664e-05
669,-0.000260825
670,-0.00121628
671,-0.000428998
672,-0.00816561
673,-0.000921162
674,0.00483676
675,-0.00472203
676,0.0014722
677,0.00313829
678,-0.00155099
679,0.00150508
680,7.16802e-05
681,-0.00493468
682,1.95775e-05
683,0.00162414
684,-0.000197971
685,0.00162578
686,-0.00172726
687,-0.00114196
688,0.00611114
689,0.00343382
690,-0.000443295
691,-0.00177073
692,-0.00138724
693,-0.00284743
694,-0.0021698
695,-0.00544276
696,-0.000374474
697,0.000872625
698,-8.34761e-05
699,0.00113655
700,0.000366211
701,0.000305558
702,0.00166323
703,-0.0117328
704,-0.00577669
705,0.000129777
706,-0.000218165
707,-0.00887277
708,-0.00160203
709,0.00678699
710,-0.00638884
711,0.00101641
712,-0.00189458
713,-0.00136459
714,-0.000615535
715,0.00279494
716,-0.000295852
717,0.00061794
718,-0.00100762
719,0.00569238
720,0.000256319
721,0.00190923
722,0.00122965
723,-0.00185256
724,0.000118613
725,-0.00628541
726,-0.00370698
727,0.00546285
728,-0.000847926
729,-0.0272812
730,-0.00317244
731,-0.000553927
732,0.00473343
733,0.00491854
734,-0.00302577
735,0.0019947
736,-0.00579799
737,-0.00965775
738,-0.000472736
739,0.000852654
740,0.00182781
741,0.00380765
742,0.00385227
743,0.000597836
744,0.0249881
745,0.0133117
746,0.00191835
747,0.00067211
748,0.00414948
749,0.000387402
750,0.00349465
751,-0.000579057
752,-0.000281444
753,-0.00345436
754,-0.000272042
755,0.00414863
756,0.000621131
757,0.00122906
758,0.000991843
759,0.0153585
760,0.000395803
761,-0.00102937
762,-0.00200444
763,-0.00583123
764,-0.00204364
765,0.000239908
766,0.00105454
767,0.00228702
768,0.00167315
769,-0.000455111
770,0.00048355
771,0.000161692
772,0.00480909
773,-0.00156892
774,-0.00548982
775,0.000435173
776,-0.00167157
777,-0.00328492
778,-0.000294859
779,-0.00379299
780,0.0016347
781,0.00433317
782,-0.00015728
783,0.000236811
784,0.000666305
785,-0.00856705
786,0.00154681
787,0.00136883
788,-0.00285352
789,0.00082498
790,0.00677467
791,-0.000689181
792,-8.95387e-05
793,0.00456661
794,0.00412604
795,0.00138401
796,0.00119948
797,-0.00152765
798,-0.00403546
799,0.00115192
800,-0.00143867
801,-0.00494268
802,-0.000688098
803,0.0044699
804,-0.0144941
805,0.000702728
806,-0.00448945
807,-0.00312143
808,-0.0226118
809,-0.00178021
810,-0.000193805
811,-0.00349873
812,-0.00224867
813,0.00209811
814,-0.018079
815,-0.0527271
816,0.00310508
817,0.000818576
818,-0.00230835
819,0.00127479
820,-0.0226988
821,-0.000245607
822,-0.0315713
823,0.000496604
824,-0.0033545
825,-0.0123496
826,0.00162951
827,-0.00137289
828,0.000290456
829,0.00146733
830,0.0149973
831,-0.00318192
832,0.000506782
833,0.00111483
834,0.00217939
835,0.00335889
836,6.82486e-05
837,0.0020633
838,0.000993254
839,-0.000457002
840,-0.0162482
841,-0.000284975
842,0.00327856
843,-0.0101104
844,-0.0026688
845,0.000939624
846,0.000379986
847,-0.00119384
848,0.00101637
849,-0.00280983
850,-0.00077698
851,0.00271934
852,0.00151317
853,0.00389007
854,-0.00219744
855,-0.005077
856,-0.00418273
857,-0.02231
858,-0.00314945
859,-0.000207992
860,0.000309032
861,-0.00380491
862,0.00194321
863,0.000823891
864,0.0228533
865,0.00223182
866,0.00093892
867,0.00111774
868,0.000227466
869,8.44887e-05
870,0.00149276
871,-0.00188109
872,0.000687543
873,-0.0037695
874,-0.00358409
875,-0.00426882
876,0.00438333
877,-0.00597064
878,-0.00177885
879,-0.00181406
880,0.00654247
881,-0.0123144
882,-0.000663211
883,-0.00125577
884,0.000468802
885,0.00258878
886,-0.00520403
887,0.000921991
888,-0.00535528
889,0.00101302
890,0.00524334
891,-0.0183332
892,-0.00104612
893,-0.00504634
894,0.00311526
895,0.00124521
896,-0.00118608
897,0.00298728
898,-0.0128716
899,-0.000229024
900,0.00388895
901,0.000284385
902,0.00477501
903,-0.00268114
904,0.00236058
905,0.00264128
906,0.00315078
907,0.000499998
908,-0.000544421
909,-0.00130194
910,0.00298398
911,-0.00185343
912,-0.008738
913,-0.00782491
914,0.0011101
915,0.000586002
916,-0.0106453
917,-0.000765265
918,0.0134608
919,-0.00356864
920,0.00593609
921,0.00702116
922,-0.00450933
923,0.00437621
924,0.00228379
925,-0.000953527
926,-0.00918792
927,-0.026987
928,-0.00224291
929,0.00339551
930,-0.00115813
931,0.00307297
932,0.000732917
933,0.00268377
934,-0.000358164
935,0.000936927
936,0.0003427
937,-0.000160801
938,-0.00345919
939,0.00589223
940,0.0012604
941,-0.00499228
942,-0.00439194
943,-0.00130165
944,0.000561256
945,-0.00230299
946,0.000904953
947,-0.000616991
948,-0.000916882
949,-0.0047111
950,0.00151463
951,-0.000792733
952,-0.00474991
953,-0.00226796
954,-0.000357143
955,-0.00452028
956,-0.0813138
957,0.00334266
958,-0.00330853
959,-0.00197449
960,-0.000261284
961,0.0075927
962,-0.0167985
963,0.0108349
964,0.00146199
965,0.00328948
966,-0.00411438
967,-0.00838606
968,-0.00241147
969,0.00128709
970,0.00439521
971,0.00500709
972,-0.00231339
973,-0.0314663
974,0.000187264
975,-6.4299e-05
976,0.00210445
977,-0.0100232
978,-0.00538443
979,-0.00190176
980,0.00608429
981,-0.00500632
982,-0.0027302
983,0.0142921
984,-0.00115634
985,-0.0140982
986,-0.000103296
987,-0.0183402
988,-0.00149592
989,-0.000796399
990,-0.00823451
991,0.00321443
992,0.000293825
993,0.01936
994,0.00270064
995,0.00902961
996,0.000964492
997,-0.0182536
998,0.00255247
999,0.000618191
